Parcel_ID,review,date,address,add_ver,add_rev,add_corr,proptype,units,othertype,propstatus,stories,add_mlbox,add_house,add_marker,add_Notvis,stsign_vis,streetligh,MIN_No,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_STEPS,MIN_PORCH,MIN_SKIRT,MIN_RAILS,MAJ_No,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_SKIRT,Yard,GeneralCon,sidewalks,trees,junk,lit_ditch,lit_yard,lit_officials,lit_None,Comments,Pic1,Pic2,Pic3,Pic4,long,lat,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,lit_total,rec_id,ParcCount
M06 057,Alison,3/15/2017,1172 GRIMM AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,Nice new roof!,http://classic.o.io/api/v1/files/3888884?fileme=communitymapuga/attachments/1489599893977.jpg,NA,NA,NA,-81.92975381,32.8160266,0,0,0,Standard,0,NA,d1c5c865-d9c4-4adc-84b6-e2d3fe676eaa,1
M06 010,Alison,3/15/2017,1115 GRIMM AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3888885?fileme=communitymapuga/attachments/1489600070077.jpg,NA,NA,NA,-81.93128584,32.81698977,0,0,0,Standard,0,NA,3060ab63-fc54-4770-b20b-f6cc1279061e,1
M06 014,Alison,3/15/2017,1069 GRIMM AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3888887?fileme=communitymapuga/attachments/1489600214506.jpg,NA,NA,NA,-81.93248659,32.81697841,0,0,0,Standard,0,NA,c4a5de4c-08cf-4ab5-86a6-4d4f0a976157,1
M06 018,Alison,3/15/2017,1033 GRIMM AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,two,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889052?fileme=communitymapuga/attachments/1489600330120.jpg,NA,NA,NA,-81.93371226,32.81696538,0,0,0,Standard,0,NA,479b0fb4-60e1-4fae-b88d-da73d0dc19fb,1
M06 023,Alison,3/15/2017,967 GRIMM AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889053?fileme=communitymapuga/attachments/1489600485625.jpg,NA,NA,NA,-81.93583472,32.81682071,0,0,0,Standard,0,NA,b628f702-fd65-4afd-ba81-df12eea0896d,1
M06 028,Alison,3/15/2017,923 GRIMM AVENUE,yes,NA,no,single_family_att_garage,No,No,occupied,one,No,No,No,Yes,Yes,three_four,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889057?fileme=communitymapuga/attachments/1489600648054.jpg,NA,NA,NA,-81.93662264,32.81548706,0,0,0,Standard,0,NA,a2bab946-66ab-48b7-9c4f-38a669c39d98,1
M06 033,Allison,3/15/2017,932 GRIMM AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889062?fileme=communitymapuga/attachments/1489600928909.jpg,NA,NA,NA,-81.93567387,32.81562014,0,0,0,Standard,0,NA,79978aca-c5cb-40cf-810b-8fa7372657b8,1
M06 030,Allison,3/15/2017,986 GRIMM AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889065?fileme=communitymapuga/attachments/1489601112474.jpg,NA,NA,NA,-81.93501272,32.81622864,0,0,0,Standard,0,NA,00a94bbd-eb44-4221-b2f8-6f8b017cf67f,1
M06 041,ALISON,3/15/2017,943 PROGRESS PLACE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889066?fileme=communitymapuga/attachments/1489601249508.jpg,NA,NA,NA,-81.93458783,32.81524835,0,0,0,Standard,0,NA,1a6905ed-d14b-4ced-b8b0-f794245bfe94,1
M06 038,Alison,3/15/2017,913 PROGRESS PLACE,yes,NA,no,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3889068?fileme=communitymapuga/attachments/1489601377337.jpg,NA,NA,NA,-81.93504842,32.81441775,0,0,0,Standard,0,NA,ed5c25a1-439e-4169-a8dc-2eafaacf7027,1
M01 092,Polly Dailey,3/21/2017,326 HARRISON STREET,no,326 Burke Street,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,three_four,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927361?fileme=communitymapuga/attachments/1490118112867.jpg,NA,NA,NA,-81.9275311,32.80460076,0,0,0,Standard,0,NA,eb94562e-4342-474e-805a-1634e47abbc3,1
M01 091,Polly Dailey,3/21/2017,318 HARRISON STREET,no,318 Burke Street,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927371?fileme=communitymapuga/attachments/1490118692421.jpg,http://classic.o.io/api/v1/files/3927370?fileme=communitymapuga/attachments/1490118716854.jpg,NA,NA,-81.92751526,32.80423152,0,0,0,Standard,0,NA,8cd07d83-a2cb-4def-871f-9243848435b3,1
M01 093,Polly Dailey,3/21/2017,1218 E WINTHROPE AVENUE,yes,NA,no,single_family_att_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927375?fileme=communitymapuga/attachments/1490119101792.jpg,http://classic.o.io/api/v1/files/3927374?fileme=communitymapuga/attachments/1490119164892.jpg,NA,NA,-81.92711578,32.80434713,0,0,0,Standard,0,NA,10b9c611-da51-4f7c-948d-ba4c12bc2458,1
M01 094,Polly Dailey,3/21/2017,0 E WINTHROPE AVENUE,yes,NA,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,satisfactory,poor,No,No,No,No,No,No,Yes,Fallen tree limbs around house,http://classic.o.io/api/v1/files/3927382?fileme=communitymapuga/attachments/1490119440492.jpg,http://classic.o.io/api/v1/files/3927383?fileme=communitymapuga/attachments/1490119471726.jpg,NA,NA,-81.9268146,32.80469788,6,4,10,Dilapidated,0,NA,4ade6a36-e6f2-4b23-a8b5-988e79ef3d98,1
M01 096A,Polly Dailey,3/21/2017,1314 E WINTHROPE AVENUE,no,1314 winthrope Ave,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,overgrown__inc,poor,No,No,Yes,No,Yes,Yes,No,Limbs in yard,http://classic.o.io/api/v1/files/3927394?fileme=communitymapuga/attachments/1490119776924.jpg,http://classic.o.io/api/v1/files/3927393?fileme=communitymapuga/attachments/1490119807440.jpg,http://classic.o.io/api/v1/files/3927395?fileme=communitymapuga/attachments/1490120736361.jpg,NA,-81.92628572,32.80485322,3,3,6,Dilapidated,1,NA,33dfaf01-a779-479a-9a0d-32edcd81f47b,1
M01 097,Polly Dailey,3/21/2017,1332 E WINTHROPE AVENUE,no,1249 Old Sylvania Rd,yes,mobile_home_single_parcels,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,needs_to_be_mo,poor,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927398?fileme=communitymapuga/attachments/1490120440793.jpg,NA,NA,NA,-81.92571723,32.80448581,6,5,11,Dilapidated,0,NA,7ab03412-419e-4c5a-bf8e-d8c33926d2d8,1
M01 096,Polly Dailey,3/21/2017,0 E WINTHROPE AVENUE,no,Unknown,no,other,No,Storage unit with detached carport,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,major_cleanup_,poor,No,No,Yes,No,No,Yes,No,A total mess!  Tires in yard,http://classic.o.io/api/v1/files/3927403?fileme=communitymapuga/attachments/1490121109714.jpg,http://classic.o.io/api/v1/files/3927404?fileme=communitymapuga/attachments/1490121139679.jpg,NA,NA,-81.92638087,32.80453615,0,0,0,Standard,1,NA,8cca9b68-f12d-4566-b3a5-a89eddfa4c92,1
M01 098B,Polly Dailey,3/21/2017,0 OLD SYLVANIA ROAD,no,1407 Old Sylvania Rd,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,needs_to_be_mo,poor,No,No,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/3927415?fileme=communitymapuga/attachments/1490121571244.jpg,http://classic.o.io/api/v1/files/3927413?fileme=communitymapuga/attachments/1490121591761.jpg,http://classic.o.io/api/v1/files/3927414?fileme=communitymapuga/attachments/1490121614979.jpg,NA,-81.92524011,32.80421868,1,1,2,Substandard,1,NA,06b85cba-ac16-441e-8137-673df7539ef7,1
M01 095,Polly Dailey,3/21/2017,1229 OLD SYLVANIA ROAD,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927420?fileme=communitymapuga/attachments/1490121736609.jpg,NA,NA,NA,-81.92674953,32.80412861,0,0,0,Standard,0,NA,8acb5d1e-d175-43a4-bd5c-557c3857efff,1
M01 100,Polly Dailey,3/21/2017,1470 E WINTHROPE AVENUE,no,Unknown,no,single_family_att_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,overgrown__inc,poor,No,Yes,No,No,No,Yes,No,Vacant for long period.  Needs major repairs and cleanup.,http://classic.o.io/api/v1/files/3927449?fileme=communitymapuga/attachments/1490123140563.jpg,http://classic.o.io/api/v1/files/3927448?fileme=communitymapuga/attachments/1490123167776.jpg,http://classic.o.io/api/v1/files/3927447?fileme=communitymapuga/attachments/1490123192712.jpg,NA,-81.92348215,32.80448123,3,3,6,Dilapidated,1,NA,8947edbc-1e07-487a-aafb-18b9248df4c0,1
M01 099,Polly Dailey,3/21/2017,1452 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927452?fileme=communitymapuga/attachments/1490123408795.jpg,http://classic.o.io/api/v1/files/3927453?fileme=communitymapuga/attachments/1490123423793.jpg,NA,NA,-81.92393363,32.80455515,0,0,0,Standard,0,NA,3cdf8f69-b55c-4347-aef1-364ccd556a2c,1
M01 098,Polly Dailey,3/21/2017,1436 E WINTHROPE AVENUE,yes,NA,yes,single_family_det_garage,No,No,occupied,one,Yes,No,No,No,Yes,three_four,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,satisfactory,fair,No,No,No,No,No,No,Yes,New roofing in process,http://classic.o.io/api/v1/files/3927455?fileme=communitymapuga/attachments/1490123749763.jpg,http://classic.o.io/api/v1/files/3927454?fileme=communitymapuga/attachments/1490123798343.jpg,NA,NA,-81.92479997,32.80472144,1,1,2,Substandard,0,NA,3fd5a234-1a62-4b6b-bd39-634ff56862be,1
M01 001A,Polly Dailey,3/21/2017,0 E WINTHROPE AVENUE,no,Unknown,yes,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,four_plus,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,needs_to_be_mo,No,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927460?fileme=communitymapuga/attachments/1490123992546.jpg,NA,NA,NA,-81.92255702,32.80530629,0,0,0,Standard,0,NA,eb56b947-ae41-4ae1-8f54-570708d1cb3b,1
M01 002,Polly Dailey,3/21/2017,0 E WINTHROPE AVENUE,no,Unknown,no,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,overgrown__inc,No,No,No,No,No,No,No,Yes,Overgrown vacant lot,http://classic.o.io/api/v1/files/3927463?fileme=communitymapuga/attachments/1490124146497.jpg,NA,NA,NA,-81.92288481,32.80529719,0,0,0,Standard,0,NA,51494e9c-856e-453c-b6f3-5ec70697363d,1
M01 003,Polly Dailey,3/21/2017,1469 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927466?fileme=communitymapuga/attachments/1490124273648.jpg,http://classic.o.io/api/v1/files/3927465?fileme=communitymapuga/attachments/1490124296211.jpg,NA,NA,-81.92320443,32.80530878,0,0,0,Standard,1,NA,54265d27-4a6b-4ff8-99bf-6a2f0c5f273e,1
M01 004,Polly Dailey,3/21/2017,1463 E WINTHROPE AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927467?fileme=communitymapuga/attachments/1490124445429.jpg,NA,NA,NA,-81.92353657,32.80529578,0,0,0,Standard,1,NA,b96f747f-1609-4aed-ae3e-13f86f9e3381,1
M01 005,Polly Dailey,3/21/2017,1451 E WINTHROPE AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,needs_to_be_mo,fair,Yes,Yes,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/3927471?fileme=communitymapuga/attachments/1490124711678.jpg,NA,NA,NA,-81.92390649,32.80531554,3,1,4,Substandard,3,NA,4423fc56-161b-4aba-bc6e-1f5d04bb13ae,1
M01 077,Polly Dailey,3/21/2017,1167 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,four_plus,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,good,Yes,No,No,No,No,No,Yes,Limbs in yard.  Shutter missing.,http://classic.o.io/api/v1/files/3927472?fileme=communitymapuga/attachments/1490125003213.jpg,NA,NA,NA,-81.92868721,32.80486226,0,0,0,Standard,1,NA,81d29bf0-cf97-4c24-bdaa-13b6680a6b5e,1
M01 078,Polly Dailey,3/21/2017,1167 E WINTHROPE AVENUE,yes,NA,yes,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,four_plus,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,needs_to_be_mo,No,Yes,No,No,No,No,No,Yes,Adjoining lot to home on 1167 E Winthrope Ave,http://classic.o.io/api/v1/files/3927473?fileme=communitymapuga/attachments/1490125341361.jpg,NA,NA,NA,-81.9290094,32.80479974,0,0,0,Standard,1,NA,f23b3963-bb13-4bf2-a212-754f8a9e9340,1
M01 079,Polly Dailey,3/21/2017,1149 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,four_plus,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,good,Yes,No,Yes,No,Yes,No,No,Shrubs need trimming,http://classic.o.io/api/v1/files/3927475?fileme=communitymapuga/attachments/1490125589278.jpg,http://classic.o.io/api/v1/files/3927476?fileme=communitymapuga/attachments/1490125723131.jpg,NA,NA,-81.92923516,32.80475859,0,0,0,Standard,2,NA,1957e2a9-5da8-4f96-aa91-840aa3fbb1d4,1
M01 080A,Polly Dailey,3/21/2017,0 E WINTHROPE AVENUE,no,Unknown,no,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,needs_to_be_mo,No,Yes,No,No,No,No,No,Yes,Appears to be a carport on this lot.,http://classic.o.io/api/v1/files/3927479?fileme=communitymapuga/attachments/1490125917766.jpg,NA,NA,NA,-81.92940371,32.80472787,0,0,0,Standard,1,NA,bcab6c91-ffae-4ea2-b8e6-4e92ecccedaa,1
M01 080,Polly Dailey,3/21/2017,1133 E WINTHROPE AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,Yes,No,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927484?fileme=communitymapuga/attachments/1490126162281.jpg,http://classic.o.io/api/v1/files/3927483?fileme=communitymapuga/attachments/1490126247664.jpg,NA,NA,-81.92963009,32.80468661,0,0,0,Standard,2,NA,6f3b74f0-50aa-4731-acac-42deceec442b,1
M01 081,Polly Dailey,3/21/2017,1129 E WINTHROPE AVENUE,no,Unknown,no,single_family__no_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,needs_to_be_mo,fair,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927487?fileme=communitymapuga/attachments/1490126398464.jpg,NA,NA,NA,-81.92990707,32.80463612,1,1,2,Substandard,1,NA,8597c55c-a1dd-45fb-85dd-b51d2cf35efe,1
M01 082,Polly Dailey,3/21/2017,1121 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927489?fileme=communitymapuga/attachments/1490126507879.jpg,NA,NA,NA,-81.93013025,32.80459545,0,0,0,Standard,1,NA,a069f501-9b17-464e-ab8f-8b0a755f5e67,1
M01 083,Polly Dailey,3/21/2017,1113 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927492?fileme=communitymapuga/attachments/1490126594813.jpg,NA,NA,NA,-81.93035344,32.80455475,0,0,0,Standard,1,NA,27df7d46-d17a-4b5d-9597-eb284ff83fdd,1
M01 084,Polly Dailey,3/21/2017,1107 E WINTHROPE AVENUE,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,needs_to_be_mo,poor,Yes,No,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/3927495?fileme=communitymapuga/attachments/1490126782512.jpg,NA,NA,NA,-81.93051593,32.804427,1,1,2,Substandard,2,NA,60fcd75f-d971-463c-8038-507fd8a56dec,1
M08 058,Pam,6/5/2017,542 HARVEY STREET,yes,NA,yes,single_family_det_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528039?fileme=communitymapuga/attachments/1496684583373.jpg,NA,NA,NA,-81.93822297,32.80861585,0,0,0,Standard,2,NA,224b1c93-499c-477c-9b73-9e93476dd451,1
M08 062,PAm,6/5/2017,724 BARNEY AVENUE,no,604 Barney Ave.,yes,single_family_det_garage,No,No,vacant_unoccup,one,Yes,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528041?fileme=communitymapuga/attachments/1496684901686.jpg,NA,NA,NA,-81.93819813,32.80894005,0,0,0,Standard,1,NA,75b75ad3-6d6b-4b0b-bbc1-77ae61b46b25,1
M08 063,PAm,6/5/2017,610 HARVEY STREET,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528042?fileme=communitymapuga/attachments/1496685089067.jpg,NA,NA,NA,-81.93819765,32.80909947,0,0,0,Standard,1,NA,331d0db9-025d-4277-bb9e-ab20a618f9b3,1
M01 006,Polly,6/5/2017,308 DIXIE CRESCENT,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,satisfactory,poor,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528043?fileme=communitymapuga/attachments/1496670486885.jpg,NA,NA,NA,-81.9253313,32.80532916,5,4,9,Dilapidated,0,NA,c4beb3b3-0775-49e2-916b-75978036958d,1
M01 007,Polly Dailey,6/5/2017,316 DIXIE CRESCENT,yes,NA,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,needs_to_be_mo,poor,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528045?fileme=communitymapuga/attachments/1496670755836.jpg,NA,NA,NA,-81.92537359,32.80557052,5,3,8,Dilapidated,1,NA,6981aa02-d5d6-431d-8477-fa08a16d2a45,1
M01 008,Polly Dailey,6/5/2017,322 DIXIE CRESCENT,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,overgrown__inc,poor,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528046?fileme=communitymapuga/attachments/1496670955630.jpg,NA,NA,NA,-81.92539905,32.80576582,2,2,4,Dilapidated,0,NA,831e994b-cffb-4cf9-aa0e-bcba69e6f24b,1
M08 066,Pam,6/5/2017,632 HARVEY STREET,yes,NA,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,overgrown__inc,fair,Yes,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/4528047?fileme=communitymapuga/attachments/1496685353103.jpg,NA,NA,NA,-81.93811459,32.80952464,1,0,1,Standard,1,NA,589eb6a8-c98c-47a3-bdf6-132bcc540771,1
M01 009,Polly Dailey,6/5/2017,328 DIXIE CRESCENT,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,satisfactory,poor,No,No,No,No,No,No,Yes,Windows need painting,http://classic.o.io/api/v1/files/4528049?fileme=communitymapuga/attachments/1496671137433.jpg,NA,NA,NA,-81.92542385,32.80596121,1,1,2,Substandard,0,NA,341d09c7-67f0-4f93-bf17-14cdd485ceee,1
M01 010,Polly Dailey,6/5/2017,336 DIXIE CRESCENT,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,satisfactory,poor,No,No,No,No,No,No,Yes,Needs painting,http://classic.o.io/api/v1/files/4528050?fileme=communitymapuga/attachments/1496671277817.jpg,NA,NA,NA,-81.92544861,32.80615662,1,1,2,Substandard,0,NA,543a7f7b-868d-47b9-91a7-5d2885261b17,1
M01 011,Polly Dailey,6/5/2017,344 DIXIE CRESCENT,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,poor,No,No,No,No,No,No,Yes,Needs painting,http://classic.o.io/api/v1/files/4528051?fileme=communitymapuga/attachments/1496671412169.jpg,NA,NA,NA,-81.92547301,32.80635199,0,0,0,Standard,0,NA,f01636da-493d-48cf-a31d-c25f07d5b58d,1
