Parcel_ID,review,date,address,add_ver,add_rev,proptype,othertype,propstatus,stories,MIN_NO,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_RAILS,MIN_PORCH,MIN_PORJUNK,MIN_CHIMN,MIN_PAINT,MIN_GUTTER,MAJ_NO,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_CHIMN,YARD_SATIS,YARD_MOW,YARD_OVRGR,YARD_VHINOP,YARD_VHPARK,YARD_GRCOV,YARD_MAJCL,GeneralCon,Comments,Pic1,Pic2,Pic3,Pic4,long,lat,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,ParcCount,rec_id,Landlord
M0110226000,YAB,12/22/2016,202 SORRELLS STREET,Yes,No,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/3324690?filename=communitymapuga/attachments/1482426195399.jpg,No,No,No,-83.713765,33.804633,0,0,0,Standard,1,NA,M0110226000982,1
M0110227000,YAB,12/22/2016,150 SORRELLS STREET,Yes,No,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324691?filename=communitymapuga/attachments/1482426426622.jpg,No,No,No,-83.713629,33.803724,0,0,0,Standard,0,NA,M0110227000983,0
M0110230000,YAB,12/22/2016,0 COOK STREET,No,113 Cook Street,Apartment,No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324693?filename=communitymapuga/attachments/1482427079256.jpg,http://classic.ona.io/api/v1/files/3324692?filename=communitymapuga/attachments/1482427089508.jpg,No,No,-83.71407,33.805727,1,0,1,Standard,0,NA,M0110230000984,1
M0110230000,YAB,12/22/2016,0 COOK STREET,No,107 Cook Street,Apartment,No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324694?filename=communitymapuga/attachments/1482427299585.jpg,No,No,No,-83.713804,33.805993,1,0,1,Standard,0,NA,M0110230000985,1
M0110230000,Yab,12/22/2016,0 COOK STREET,No,103 cook street,Apartment,No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Poor,No,http://classic.ona.io/api/v1/files/3324695?filename=communitymapuga/attachments/1482427381719.jpg,No,No,No,-83.713747,33.80605,2,0,2,Standard,2,NA,M0110230000986,1
M0120071000,YAB,1/1/2010,341 N BROAD STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324696?filename=communitymapuga/attachments/1262378508854.jpg,No,No,No,-83.715408,33.79959,1,0,1,Substandard,0,NA,M0120071000987,0
M0120165000,YAB,1/1/2010,217 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324697?filename=communitymapuga/attachments/1262378977133.jpg,No,No,No,-83.714052,33.801878,1,0,1,Standard,0,NA,M0120165000988,0
M0120166000,YAB,1/1/2010,223 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324698?filename=communitymapuga/attachments/1262379177249.jpg,No,No,No,-83.713775,33.802116,5,1,6,Substandard,0,NA,M0120166000989,0
M0120167000,YAB,1/1/2010,227 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324699?filename=communitymapuga/attachments/1262379409755.jpg,No,No,No,-83.7135,33.802344,5,0,5,Dilapidated,0,NA,M0120167000990,1
M0120088000,YAB,1/1/2010,232 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Fair,Debris buildup on roof,http://classic.ona.io/api/v1/files/3324700?filename=communitymapuga/attachments/1262380026587.jpg,No,No,No,-83.712233,33.80236,5,1,6,Dilapidated,0,NA,M0120088000991,0
M0120087000,YAB,1/1/2010,228 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324701?filename=communitymapuga/attachments/1262380196015.jpg,No,No,No,-83.712749,33.801923,1,0,1,Dilapidated,0,NA,M0120087000992,0
M0120086000,YAB,1/1/2010,224 MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324702?filename=communitymapuga/attachments/1262380357723.jpg,No,No,No,-83.712913,33.80168,2,0,2,Standard,0,NA,M0120086000993,0
M0120085000,YAB,1/1/2010,220 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324703?filename=communitymapuga/attachments/1262380568339.jpg,No,No,No,-83.71306,33.801464,5,0,5,Substandard,0,NA,M0120085000994,0
M0120084000,YAB,1/1/2010,218 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324704?filename=communitymapuga/attachments/1262380758524.jpg,No,No,No,-83.713152,33.801318,3,0,3,Dilapidated,0,NA,M0120084000995,0
M0120083000,YAB,1/1/2010,214 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324705?filename=communitymapuga/attachments/1262380987186.jpg,No,No,No,-83.713243,33.801132,2,1,3,Substandard,0,NA,M0120083000996,0
M0120155000,YAB,1/1/2010,0 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Poor,No,http://classic.ona.io/api/v1/files/3324706?filename=communitymapuga/attachments/1262381887861.jpg,http://classic.ona.io/api/v1/files/3324707?filename=communitymapuga/attachments/1262381899777.jpg,No,No,-83.70878,33.802572,0,0,0,Standard,3,NA,M0120155000998,1
M0120152000,YAB,1/1/2010,316 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324708?filename=communitymapuga/attachments/1262382075585.jpg,No,No,No,-83.709201,33.801523,0,0,0,Standard,0,NA,M0120152000999,0
M0120151000,YAB,1/1/2010,310 TURNER STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/3324709?filename=communitymapuga/attachments/1262382235015.jpg,No,No,No,-83.709065,33.801336,3,0,3,Standard,1,NA,M01201510001000,1
M0120134000,YAB,1/1/2010,300 E MARABLE STREET,Yes,No,Vacant,No,OCCUP,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Poor,No,http://classic.ona.io/api/v1/files/3324710?filename=communitymapuga/attachments/1262382668655.jpg,No,No,No,-83.711945,33.802529,0,0,0,Substandard,2,NA,M01201340001001,0
M0130059000,YAB,1/1/2010,302 TURNER STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/3324711?filename=communitymapuga/attachments/1262382829136.jpg,No,No,No,-83.708746,33.800896,3,0,3,Standard,1,NA,M01300590001002,0
M0120119000,YAB,1/1/2010,327 BOLD SPRINGS AVENUE,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Poor,No,http://classic.ona.io/api/v1/files/3324712?filename=communitymapuga/attachments/1262383107654.jpg,No,No,No,-83.709496,33.800747,0,0,0,Substandard,2,NA,M01201190001003,0
M0130055000,YAB,1/1/2010,417 EDWARDS STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Fair,"413, 417, and 419 all under same parcel",http://classic.ona.io/api/v1/files/3324713?filename=communitymapuga/attachments/1262384489307.jpg,No,No,No,-83.707815,33.800688,7,1,8,Substandard,1,NA,M01300550001004,0
M0130055000,YAB,1/1/2010,417 EDWARDS STREET,Yes,No,Duplex,No,OCCUP,one,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fair,"413, 417, and 419 all under same parcel",http://classic.ona.io/api/v1/files/3324714?filename=communitymapuga/attachments/1262384691697.jpg,No,No,No,-83.707531,33.800972,6,0,6,Dilapidated,2,NA,M01300550001005,0
M0130055000,YAB,1/1/2010,417 EDWARDS STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fair,"413, 417, 419 all under same parcel",http://classic.ona.io/api/v1/files/3324715?filename=communitymapuga/attachments/1262384874692.jpg,No,No,No,-83.707548,33.800955,4,0,4,Dilapidated,2,NA,M01300550001006,0
M0120172000,YAB,12/22/2016,305 E MARABLE STREET,Yes,No,Single family (garage),No,OCCUP,one,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324716?filename=communitymapuga/attachments/1482421996411.jpg,No,No,No,-83.712243,33.803404,2,0,2,Dilapidated,0,NA,M01201720001007,0
M0120173000,YAB,12/22/2016,311 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324717?filename=communitymapuga/attachments/1482422289686.jpg,No,No,No,-83.71198,33.803603,1,1,2,Substandard,0,NA,M01201730001008,0
M0120174000,YAB,12/22/2016,313 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324718?filename=communitymapuga/attachments/1482422542292.jpg,No,No,No,-83.711701,33.803676,0,0,0,Standard,0,NA,M01201740001009,0
M0120175000,YAB,12/22/2016,403 E MARABLE STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324719?filename=communitymapuga/attachments/1482422713824.jpg,No,No,No,-83.711491,33.803843,0,0,0,Standard,0,NA,M01201750001010,0
M0120176000,YAB,12/22/2016,407 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Fair,No,http://classic.ona.io/api/v1/files/3324720?filename=communitymapuga/attachments/1482423125612.jpg,No,No,No,-83.711262,33.804003,0,0,0,Standard,2,NA,M01201760001011,0
M0110218000,YAB,12/22/2016,411 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/3324721?filename=communitymapuga/attachments/1482423479847.jpg,No,No,No,-83.711093,33.804137,2,0,2,Standard,2,NA,M01102180001012,0
M0110208000,YAB,12/22/2016,326 GLEN IRIS DRIVE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324722?filename=communitymapuga/attachments/1482423913642.jpg,No,No,No,-83.709612,33.804213,0,0,0,Substandard,0,NA,M01102080001013,0
M0120128000,YAB,12/22/2016,328 N MADISON AVENUE,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324723?filename=communitymapuga/attachments/1482425022138.jpg,No,No,No,-83.710817,33.801868,0,0,0,Standard,0,NA,M01201280001014,0
M0120127000,YAB,12/22/2016,326 N MADISON AVENUE,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324724?filename=communitymapuga/attachments/1482425239275.jpg,No,No,No,-83.711068,33.801336,0,0,0,Standard,0,NA,M01201270001015,0
M0110213000,YAB,12/22/2016,414 MAPLE WAY,Yes,No,Single family (no garage),No,Vacant1,one,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324725?filename=communitymapuga/attachments/1482427213309.jpg,No,No,No,-83.711126,33.804806,2,1,3,Substandard,0,NA,M01102130001016,1
M0110214000,YAB,12/22/2016,418 MAPLE WAY,Yes,No,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No,http://classic.ona.io/api/v1/files/3324726?filename=communitymapuga/attachments/1482427357912.jpg,No,No,No,-83.711126,33.805084,0,0,0,Substandard,1,NA,M01102140001017,0
M0110215000,YAB,12/22/2016,422 MAPLE WAY,No,420 Maple Way,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Good,No,http://classic.ona.io/api/v1/files/3324727?filename=communitymapuga/attachments/1482427505830.jpg,No,No,No,-83.710926,33.805508,0,0,0,Standard,1,NA,M01102150001018,0
M0110216000,YAB,12/22/2016,419 MAPLE WAY,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324728?filename=communitymapuga/attachments/1482427865366.jpg,No,No,No,-83.711463,33.805329,0,0,0,Standard,0,NA,M01102160001019,0
M0120135000,Yab,12/22/2016,302 E MARABLE STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No sidewalk unpaved driveway,http://classic.ona.io/api/v1/files/3324729?filename=communitymapuga/attachments/1482422130521.jpg,No,No,No,-83.711681,33.802643,4,0,4,Standard,0,NA,M01201350001020,0
M0120136000,Yab,12/22/2016,306 E MARABLE STREET,Yes,No,Single family (no garage),No,UNKNOWN,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324730?filename=communitymapuga/attachments/1482422364157.jpg,No,No,No,-83.711508,33.80278,0,0,0,Dilapidated,0,NA,M01201360001021,0
M0120137000,Yab,12/22/2016,308 E MARABLE STREET,Yes,No,Single family (garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Fair,Little trash in front,http://classic.ona.io/api/v1/files/3324731?filename=communitymapuga/attachments/1482422505414.jpg,No,No,No,-83.711378,33.802953,1,0,1,Standard,1,NA,M01201370001022,0
M0120138000,Yab,12/22/2016,312 E MARABLE STREET,Yes,No,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Good,Not slot of driveway and itsnot paved,http://classic.ona.io/api/v1/files/3324732?filename=communitymapuga/attachments/1482422619080.jpg,No,No,No,-83.711209,33.803107,0,0,0,Standard,1,NA,M01201380001023,0
M0120162000,Yab,12/22/2016,340 TURNER STREET,Yes,No,Duplex,No,OCCUP,one,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/3324733?filename=communitymapuga/attachments/1482423064177.jpg,No,No,No,-83.710446,33.803121,8,3,11,Dilapidated,1,NA,M01201620001024,1
M0120163000,Yab,12/22/2016,350 TURNER STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Good,No,http://classic.ona.io/api/v1/files/3324734?filename=communitymapuga/attachments/1482423183721.jpg,No,No,No,-83.710753,33.803299,0,0,0,Dilapidated,1,NA,M01201630001025,0
M0120163A00,Yab,12/22/2016,404 E MARABLE STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Good,No,http://classic.ona.io/api/v1/files/3324735?filename=communitymapuga/attachments/1482423336224.jpg,No,No,No,-83.710968,33.803477,0,0,0,Standard,2,NA,M0120163A001026,0
M0120177000,Yab,12/22/2016,408 E MARABLE STREET,Yes,No,Single family (no garage),No,Vacant1,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,"No driveway, boarded up doors and windows, good driveway",http://classic.ona.io/api/v1/files/3324736?filename=communitymapuga/attachments/1482423461089.jpg,No,No,No,-83.710606,33.803619,0,0,0,Standard,0,NA,M01201770001027,0
M0120178000,Yab,12/22/2016,329 GLEN IRIS DRIVE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324737?filename=communitymapuga/attachments/1482423618038.jpg,No,No,No,-83.71035,33.80399,0,0,0,Standard,0,NA,M01201780001028,1
M0110207000,Yab,12/22/2016,328 GLEN IRIS DRIVE,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Fair,No,http://classic.ona.io/api/v1/files/3324738?filename=communitymapuga/attachments/1482423746038.jpg,No,No,No,-83.70989,33.804404,1,0,1,Standard,1,NA,M01102070001029,1
M0120092000,Yab,12/22/2016,329 N MADISON AVENUE,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324739?filename=communitymapuga/attachments/1482424883115.jpg,No,No,No,-83.711578,33.802069,0,0,0,Standard,0,NA,M01200920001030,0
M0120083A00,Yab,12/22/2016,319 N MADISON AVENUE,Yes,No,Single family (no garage),No,OCCUP,two,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324741?filename=communitymapuga/attachments/1482425355340.jpg,No,No,No,-83.712372,33.800818,2,0,2,Standard,0,NA,M0120083A001032,0
M0110211000,Yab,12/22/2016,419 MARABLE COURT,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Good,No,http://classic.ona.io/api/v1/files/3324742?filename=communitymapuga/attachments/1482427247419.jpg,No,No,No,-83.710775,33.805011,0,0,0,Substandard,2,NA,M01102110001033,0
M0110210000,Yab,12/22/2016,421 MARABLE COURT,Yes,No,Single family (no garage),No,OCCUP,one,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324743?filename=communitymapuga/attachments/1482427459506.jpg,No,No,No,-83.710726,33.805288,2,0,2,Standard,0,NA,M01102100001034,1
M0120140000,YAB,12/22/2016,341 TURNER STREET,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Fair,No,http://classic.ona.io/api/v1/files/3324745?filename=communitymapuga/attachments/1482422724567.jpg,No,No,No,-83.710892,33.802685,0,0,0,Substandard,1,NA,M01201400001035,0
M0120141000,YAB,12/22/2016,337 TURNER STREET,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324746?filename=communitymapuga/attachments/1482423073878.jpg,No,No,No,-83.710776,33.802545,0,0,0,Standard,0,NA,M01201410001036,0
M0120160000,YAB,12/22/2016,334 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Poor,No,http://classic.ona.io/api/v1/files/3324747?filename=communitymapuga/attachments/1482423313485.jpg,No,No,No,-83.710124,33.802702,0,0,0,Standard,1,NA,M01201600001037,0
M0120159000,YAB,12/22/2016,332 TURNER STREET,Yes,No,Single family (no garage),No,OCCUP,one,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324748?filename=communitymapuga/attachments/1482423542589.jpg,No,No,No,-83.710036,33.802591,2,0,2,Standard,0,NA,M01201590001038,0
M0120158000,YAB,12/22/2016,0 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324749?filename=communitymapuga/attachments/1482423797959.jpg,No,No,No,-83.709883,33.802397,0,0,0,Substandard,0,NA,M01201580001039,0
M0120143000,YAB,12/22/2016,329 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324750?filename=communitymapuga/attachments/1482423894791.jpg,No,No,No,-83.710426,33.80212,0,0,0,Standard,0,NA,M01201430001040,0
M0120157000,YAB,12/22/2016,324 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324751?filename=communitymapuga/attachments/1482424055805.jpg,No,No,No,-83.709727,33.802201,0,0,0,Standard,0,NA,M01201570001041,1
M0120156000,YAB,12/22/2016,322 TURNER STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.ona.io/api/v1/files/3324752?filename=communitymapuga/attachments/1482424638449.jpg,No,No,No,-83.709623,33.802058,0,0,0,Standard,0,NA,M01201560001042,0
M0120155000,YAB,12/22/2016,0 TURNER STREET,Yes,No,Vacant,No,Vacant1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair,No,http://classic.ona.io/api/v1/files/3324754?filename=communitymapuga/attachments/1482424706565.jpg,No,No,No,-83.709185,33.802167,0,0,0,Standard,0,NA,M01201550001043,1
